ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.system	p.android.externalstorage	p.android.chrome	p.android.settings	p.android.gm	p.inputmethod.latin	p.android.vending	p.process.gapps	p.notifier	p.katana	p.google	p.android.defcontainer	p.simulator	p.android.gms	p.dogalize	p.gms.persistent	p.browser.provider	p.olauncher
2018-05-07 04:08:00	8630330696303481974	0.00000	11.28916	12.96614	11.67100	11.96380	8.69339	16.46483	13.77967	43.54729	0.00314	36.88348	52.95272	99.57307	26.60094	19.42928	61.54030	99.28313	49.35055	2.72610	33.04245	91.08810
2018-05-07 04:09:00	3590433799317661354	1.00000	11.97805	5.44911	12.72211	15.91568	15.06428	13.55494	11.32350	58.00421	0.00001	55.09138	53.66166	62.29484	49.06355	19.86860	95.62878	70.34131	86.08127	94.83156	97.03370	15.28023
2018-05-07 04:10:00	8630330696303481354	0.00000	12.74350	9.98341	11.68904	11.57330	8.91505	14.55025	12.94623	60.11343	0.00017	41.81944	41.08464	58.56637	47.52494	64.83487	19.66821	98.87663	8.32680	40.44470	68.97242	26.61807
2018-05-07 04:11:00	863033069630348495	0.00000	14.24453	10.38928	14.69545	11.10524	10.04705	14.18103	15.34799	52.58814	0.00025	32.01824	64.25818	64.39788	37.15692	64.22693	98.50556	29.16171	55.16597	96.06814	54.45702	55.25526
2018-05-07 04:12:00	8630330696303481495	0.00000	8.88472	13.12090	10.25529	9.29067	11.72684	14.54681	15.58354	43.29516	0.00367	61.30549	35.86133	69.44777	34.24409	64.01791	20.22138	55.47605	78.92569	59.70921	19.09821	13.74044
2018-05-07 04:13:00	359043379931766510	0.00000	15.06729	12.69214	13.64961	11.98912	10.75818	12.20780	12.54350	42.82738	0.00239	40.50685	47.68310	47.84374	68.35011	91.86220	0.23588	27.98494	68.52433	47.46917	19.06484	41.54990
2018-05-07 04:14:00	3590433799317662022	1.00000	13.93637	18.50031	14.93775	12.18546	11.83307	8.98282	13.78629	44.33448	0.79248	44.35000	18.93630	68.32056	1.97985	29.71642	65.68164	23.31686	0.56771	13.36080	14.90026	54.29917
2018-05-07 04:15:00	3590433799317661644	1.00000	11.00521	10.81611	14.62333	11.48210	15.01593	13.70004	10.07406	73.20322	0.00037	42.94351	83.44350	79.92085	83.89314	76.72495	83.26466	49.43121	56.04586	39.71969	94.49543	97.70610
2018-05-07 04:16:00	8630330696303482113	1.00000	8.72922	10.49552	11.56183	11.25456	11.86622	18.72088	13.19392	41.84141	0.00027	51.58103	58.54450	36.67162	46.92884	53.93961	52.64570	28.56863	54.74554	15.03755	95.77289	75.81569
2018-05-07 04:17:00	3590433799317661867	0.00000	10.79654	12.19814	12.43156	9.70774	11.53190	12.26322	16.21600	53.07463	0.00146	51.29755	35.30480	36.15885	89.60092	96.38695	33.05558	77.88114	21.15710	40.93313	84.01886	95.17243
2018-05-07 04:18:00	863033069630348289	1.00000	9.46783	12.25913	11.94839	16.84107	12.41194	14.43793	12.48585	45.63527	0.00154	36.68371	41.28952	21.82416	27.20385	63.03767	99.23440	80.72004	99.14920	65.97516	57.26232	10.88638
2018-05-07 04:19:00	863033069630348537	1.00000	9.68250	11.35741	11.57725	14.83011	14.73201	15.36333	13.32444	65.39359	0.00064	29.42611	41.89840	88.21667	32.88415	12.27490	90.75990	80.03448	17.43134	34.82917	83.01595	3.42786
2018-05-07 04:20:00	863033069630348750	1.00000	11.84490	9.30513	13.84686	8.85196	16.10266	12.11267	13.26972	59.31146	0.00009	46.80497	18.66442	87.60015	54.97175	49.05838	14.54796	45.72353	6.14792	98.24619	34.52279	55.14720
2018-05-07 04:21:00	3590433799317661537	1.00000	10.24540	10.32160	11.63818	14.59739	9.61106	15.55860	13.60613	36.62708	0.00022	58.16718	51.71998	11.66615	8.23464	36.90336	53.52790	31.16409	19.15986	13.97400	35.21636	93.31779
2018-05-07 04:22:00	3590433799317661289	0.00000	11.83869	10.84505	15.11273	12.79522	10.71309	13.16710	13.79258	47.45237	0.00039	62.93118	60.45657	72.27764	57.98645	14.34732	40.39985	22.44372	45.07653	48.47652	40.87986	63.90142
2018-05-07 04:23:00	359043379931766676	1.00000	9.80176	13.10390	14.76638	16.79855	16.18872	14.17882	9.82412	67.65538	0.00360	52.63998	68.79920	9.86106	87.84448	34.57353	49.92740	8.49077	93.72673	68.47314	99.79826	31.46541
2018-05-07 04:24:00	359043379931766205	1.00000	10.61799	11.10830	15.41071	11.72498	16.19490	12.94231	10.61835	65.54597	0.00050	41.09991	45.50664	54.62030	34.37267	31.20373	4.72232	73.72195	5.88954	6.64271	4.01979	0.95921
2018-05-07 04:25:00	863033069630348115	0.00000	14.69813	17.14720	12.89336	13.04187	8.67191	15.11329	10.11842	52.04319	0.20481	34.89288	42.21018	79.66300	97.20018	68.36586	24.93958	88.73679	58.63626	18.40105	26.89584	97.11282
2018-05-07 04:26:00	8630330696303481057	1.00000	10.91867	12.23971	12.02383	10.86174	8.12653	17.09082	9.26805	74.67387	0.00152	50.71809	62.20219	94.28927	23.04548	72.98081	20.59291	25.40162	19.45114	81.86296	63.77424	87.50882
2018-05-07 04:27:00	3590433799317661388	1.00000	11.78419	9.10468	14.63149	17.48815	14.38409	15.00356	10.44303	67.71220	0.00008	59.97480	40.56373	81.89687	15.74615	4.01365	21.28927	57.21134	95.62354	39.02052	86.12857	85.67916
2018-05-07 04:28:00	8630330696303482378	1.00000	8.74798	12.74281	14.70519	15.21439	14.34601	15.90860	7.41525	55.27552	0.00252	43.62176	42.91250	14.47887	86.83486	11.83527	72.22937	97.57217	89.30314	30.03248	54.57815	10.74354
2018-05-07 04:29:00	3590433799317662303	1.00000	13.53034	13.74616	13.75234	19.58405	10.51878	16.43205	15.62967	53.48999	0.00683	45.31751	50.76777	48.20738	17.31929	93.24424	99.17357	27.11343	79.83805	3.29333	62.08613	27.20408
2018-05-07 04:30:00	3590433799317661461	1.00000	11.25621	13.86030	15.46363	17.85027	11.87565	12.22175	15.76017	32.65896	0.00766	42.03848	50.04977	14.06912	24.52306	6.25378	93.58070	17.36963	86.37609	93.19123	84.30338	49.95200
2018-05-07 04:31:00	359043379931766312	1.00000	8.02635	14.59693	13.14306	14.00687	15.24347	15.59983	10.16041	51.86328	0.01600	49.35292	54.14691	11.44973	24.95103	82.05109	43.71290	27.01875	31.89399	12.00612	3.37363	42.08974
2018-05-07 04:32:00	3590433799317661685	1.00000	10.96688	11.52673	16.64222	12.12687	11.84519	14.65984	9.17117	34.10787	0.00076	24.63601	59.36709	18.28846	29.75656	50.89597	50.52885	58.41870	32.42653	55.86179	63.55094	96.64120
2018-05-07 04:33:00	8630330696303481305	0.00000	10.58789	13.43626	14.83717	14.54345	9.05535	16.01131	12.85456	47.60953	0.00502	31.93659	26.01649	39.82491	58.38087	78.06783	36.43396	41.08200	81.80823	41.27642	71.82027	21.01766
2018-05-07 04:34:00	863033069630348156	1.00000	8.97512	15.96873	20.40536	13.11458	8.63628	14.60633	14.66723	37.42781	0.06304	61.66579	33.63637	81.32340	38.82851	78.19361	99.66314	90.11645	63.75137	78.07605	67.88021	14.68688
2018-05-07 04:35:00	863033069630348131	1.00000	12.28137	9.69297	17.81288	15.19463	17.78389	12.28018	10.23828	55.67210	0.00012	52.11953	66.05696	34.70641	10.95079	69.09277	82.93551	72.14211	3.54449	93.34374	1.63053	26.73653
2018-05-07 04:36:00	8630330696303481610	0.00000	10.14062	10.39341	8.54345	11.47693	10.40916	14.84909	12.80039	28.68171	0.00024	50.79811	53.33589	82.09990	3.03081	4.13804	27.78707	19.99509	26.76459	49.44762	56.39679	55.30134
2018-05-07 04:37:00	863033069630348214	1.00000	9.73984	14.09864	14.70021	14.78514	10.04286	14.65002	14.16644	72.99753	0.00973	57.93203	55.91732	21.85401	18.11685	2.13840	35.06999	15.65914	18.15005	34.17731	88.76192	34.13307
2018-05-07 04:38:00	863033069630348537	1.00000	9.66876	15.60005	13.34570	13.83290	11.33784	13.75210	14.50520	70.53087	0.04361	30.27478	48.23498	53.51567	36.75642	53.29349	11.28065	81.30663	34.91855	7.33892	89.61542	74.97419
2018-05-07 04:39:00	3590433799317662337	0.00000	12.55681	9.55321	10.43883	10.48160	10.35031	14.44999	12.39353	67.99399	0.00011	36.63999	50.51628	58.65160	53.59828	41.42233	49.43522	88.09526	37.81989	11.76144	93.23631	25.21646
2018-05-07 04:40:00	3590433799317661818	0.00000	11.42215	12.06503	10.03540	9.44094	11.04233	14.78746	11.93835	39.38505	0.00128	24.30545	47.88875	69.29686	89.42715	48.38930	82.51612	75.78925	12.87574	31.35448	82.45557	11.44724
2018-05-07 04:41:00	3590433799317662386	0.00000	12.28569	12.24667	18.85773	13.58085	10.10456	14.18140	17.89384	62.87441	0.00154	51.77261	37.86532	48.44813	26.88733	69.53250	8.97935	71.30713	53.66081	17.31730	52.91734	99.49616
2018-05-07 04:42:00	8630330696303481941	0.00000	15.89170	9.17507	12.53482	8.28498	11.83010	11.41052	12.45346	56.79101	0.00008	40.95264	51.37409	53.34986	70.40103	98.17018	21.99960	25.62933	34.22265	71.40600	42.95595	9.44532
2018-05-07 04:43:00	863033069630348297	1.00000	16.34973	10.83743	17.04583	8.92226	12.56435	13.62180	17.02208	70.90974	0.00038	49.90554	31.92706	58.83817	62.56576	35.33721	14.91992	7.19551	73.54183	35.83524	84.92894	93.68435
2018-05-07 04:44:00	8630330696303481974	1.00000	13.20073	10.63689	16.14903	12.43973	15.16810	12.41551	10.79647	66.75012	0.00031	63.50488	24.92125	12.07486	93.59140	21.51019	62.17574	99.54438	13.39436	2.97636	55.56726	53.84651
2018-05-07 04:45:00	863033069630348867	1.00000	9.31597	13.78812	11.10214	10.33629	9.17423	16.64868	11.76776	77.57713	0.00713	29.67194	11.10922	41.00362	27.25467	13.31912	67.13929	18.94412	57.15100	55.28048	76.05675	50.12547
2018-05-07 04:46:00	3590433799317661628	0.00000	9.69027	10.12473	7.80016	13.57199	9.93445	15.67765	12.48949	54.61916	0.00019	79.99007	26.63076	36.11027	44.63940	65.81149	68.41846	34.58203	89.89375	46.84196	99.17939	13.65544
2018-05-07 04:47:00	863033069630348644	1.00000	11.69788	17.12432	14.21309	11.13435	11.67988	13.43042	11.31215	48.83003	0.20018	35.64654	41.13425	99.23163	92.49229	56.94341	43.76332	64.76008	29.01063	3.99847	36.15008	17.06254
2018-05-07 04:48:00	3590433799317662303	1.00000	11.49119	13.64191	15.23995	11.97809	12.11422	13.69870	11.99528	38.50526	0.00616	55.90944	46.69393	55.25281	13.97820	54.19689	97.80791	70.84362	11.14309	61.99895	99.62848	52.05697
2018-05-07 04:49:00	3590433799317662477	0.00000	8.57418	11.84594	12.63054	8.64881	12.78268	16.01600	16.08278	63.01339	0.00103	46.63041	46.23515	71.97255	37.20381	43.69373	40.70004	70.57718	81.69387	84.35005	70.90768	5.95905
2018-05-07 04:50:00	863033069630348875	1.00000	11.98903	9.37178	15.90695	13.81421	13.92991	13.72544	13.73011	35.55490	0.00010	27.86094	69.19370	94.21950	82.09905	73.79493	67.02952	13.36922	72.44807	24.10567	47.30894	35.93965
2018-05-07 04:51:00	8630330696303481891	0.00000	11.91009	10.91651	10.65697	13.03081	9.44503	16.53711	12.78352	70.73115	0.00041	52.16952	49.64639	6.13745	45.28445	66.31596	87.04188	89.09644	92.38547	69.15841	83.67025	93.60929
2018-05-07 04:52:00	8630330696303482121	1.00000	9.72838	10.92776	14.61719	15.52411	11.14885	15.17745	15.27731	53.66722	0.00042	71.77051	63.85071	72.32576	75.27448	32.86275	10.00914	54.30370	15.60924	81.36337	35.48445	97.75957
2018-05-07 04:53:00	863033069630348396	1.00000	11.86396	8.53253	13.23646	10.19392	9.85290	12.24708	15.72534	46.49824	0.00005	61.18142	23.73191	16.26062	25.72882	42.23538	10.53015	28.47197	48.45418	48.03038	34.32895	18.25230
2018-05-07 04:54:00	3590433799317662022	1.00000	12.94122	4.85524	13.51509	15.09103	16.43187	13.88689	12.56361	67.79704	0.00001	34.06821	16.34246	12.96183	80.11360	71.20151	55.05507	31.95933	82.28156	77.60721	50.44527	35.26499
2018-05-07 04:55:00	863033069630348495	1.00000	9.34377	8.64741	13.74442	13.10233	12.46675	12.74005	10.06684	50.93708	0.00004	42.89353	19.71088	54.72052	20.46125	58.51730	44.84282	7.97238	64.30037	94.42766	42.92386	68.22531
2018-05-07 04:56:00	8630330696303481149	1.00000	13.76294	13.23877	13.04875	14.47622	8.79273	13.21544	11.97920	68.94996	0.00413	27.95109	54.43141	23.10738	7.96026	26.78164	82.06320	81.12920	43.43904	42.45682	93.82204	34.38796
2018-05-07 04:57:00	8630330696303482246	0.00000	12.00702	12.45436	12.70765	12.18628	9.41591	15.82278	14.61981	57.90538	0.00188	56.34932	11.48260	29.64406	67.78415	40.23572	22.25861	17.69408	31.31211	23.48886	81.84908	29.59365
2018-05-07 04:58:00	359043379931766080	1.00000	8.53995	13.43756	8.77705	9.22694	12.94244	14.07272	15.49068	44.44433	0.00504	23.07036	46.39097	79.89356	72.72791	18.07912	57.09241	58.70862	0.81953	17.85717	14.84284	50.54073
2018-05-07 04:59:00	8630330696303481578	1.00000	9.32857	11.83766	13.80329	14.97405	12.97507	15.18735	9.20239	75.31973	0.00102	53.89185	43.47863	32.41186	17.91135	69.13007	43.79461	43.35879	71.94625	89.53424	56.74788	33.73805
2018-05-07 05:00:00	8630330696303481362	0.00000	10.50667	10.86643	15.62531	15.03645	16.31275	16.86079	8.25690	24.51884	0.00039	53.44297	49.61516	31.55492	31.16429	37.95908	91.39982	84.51171	22.56093	59.77786	0.78992	89.00893
2018-05-07 05:01:00	3590433799317662477	1.00000	12.25890	18.33068	13.35678	18.06544	12.02271	15.40198	12.51828	75.57940	0.66884	52.09570	45.32633	0.53556	97.81172	86.76031	7.50122	46.20030	95.72710	28.40475	77.18737	28.25466
2018-05-07 05:02:00	8630330696303481537	1.00000	9.66423	11.93164	13.81440	13.42684	11.11705	16.23106	15.37624	60.41407	0.00112	40.56338	48.79273	9.04503	87.80884	68.95639	90.62564	71.09294	68.22202	21.04611	85.97527	87.21424
2018-05-07 05:03:00	359043379931766957	1.00000	12.45427	8.33480	15.28713	13.03014	14.45284	14.44175	12.97528	55.13256	0.00004	25.61508	24.75418	92.05189	2.65335	25.02092	17.71013	53.90045	62.24921	40.57795	95.06651	56.89762
2018-05-07 05:04:00	863033069630348271	1.00000	9.68849	14.03260	14.56405	11.44876	9.57868	15.31722	12.36927	45.44435	0.00910	40.70349	33.42831	72.39157	89.83104	91.11823	18.42283	11.30082	34.27992	50.93276	50.04625	24.60563
2018-05-07 05:05:00	359043379931766171	0.00000	16.54647	13.19548	14.61350	9.84828	8.19677	16.69730	15.37887	56.40792	0.00395	41.27816	49.16666	65.72079	68.18342	82.85979	31.55490	76.37714	1.45213	19.38569	95.41216	10.60807
2018-05-07 05:06:00	3590433799317661495	0.00000	14.10293	10.59271	15.53401	11.85038	10.77812	14.18933	12.59311	40.99296	0.00030	36.66107	71.31441	61.44104	16.46194	53.11431	43.57631	94.31450	1.49317	6.22480	57.51743	55.76411
2018-05-07 05:07:00	863033069630348479	0.00000	8.97392	12.11271	9.22857	10.82748	10.47962	11.14571	15.59672	66.49974	0.00134	41.05676	60.72589	79.45099	93.50777	61.79181	77.22115	0.04087	73.24582	93.27592	0.34594	42.64263
2018-05-07 05:08:00	359043379931766080	0.00000	13.71651	8.59461	13.73530	9.49424	12.39378	15.45718	14.31759	37.31222	0.00004	41.77076	38.95865	2.79627	43.78832	94.93988	71.47015	37.76005	77.35881	13.80735	86.47603	37.84726
2018-05-07 05:09:00	3590433799317661990	0.00000	14.75947	9.22931	14.29285	6.81521	12.72393	13.66527	15.29010	61.20421	0.00008	23.66504	51.28374	22.78689	42.63000	48.85953	15.41929	55.84134	34.79749	38.86822	20.88600	10.13727
2018-05-07 05:10:00	8630330696303481107	0.00000	9.77317	8.66454	13.86784	16.37137	16.05304	15.66474	8.38327	72.62157	0.00005	47.91504	42.05567	69.89162	77.60375	87.12890	90.28064	29.12697	40.08244	99.54483	22.24647	91.16751
2018-05-07 05:11:00	863033069630348628	1.00000	15.02859	12.48605	12.87777	17.46819	7.77980	14.35415	13.28256	35.31524	0.00194	58.89494	41.13327	60.60566	54.17432	13.46182	14.43733	79.90098	63.92759	44.98590	57.22106	89.09218
2018-05-07 05:12:00	359043379931766593	0.00000	12.25195	12.23709	10.90953	12.00548	12.24670	16.90247	15.01312	58.18217	0.00152	46.60742	63.12305	97.54334	12.36428	71.66035	27.67017	75.11825	0.45294	6.79738	91.79100	12.72956
2018-05-07 05:13:00	359043379931766239	1.00000	9.51000	12.91990	11.13114	13.08706	12.82562	14.53303	14.02851	53.53529	0.00299	25.16606	35.93644	64.30849	85.44874	84.11883	94.21089	61.31147	81.72057	23.37718	82.65880	98.17546
2018-05-07 05:14:00	8630330696303482386	0.00000	14.63335	8.94559	13.74153	7.61580	12.84197	14.89449	14.41734	40.91797	0.00006	60.10012	53.98909	60.43674	69.03880	12.90022	51.75572	11.47177	91.30311	25.59610	54.40880	17.58098
2018-05-07 05:15:00	863033069630348594	0.00000	13.53958	11.15486	12.51773	12.09621	8.45330	13.77744	12.73246	65.63201	0.00052	52.23654	46.09365	94.59862	25.11177	39.80067	53.34292	74.17398	5.50572	63.73169	93.85433	43.75050
2018-05-07 05:16:00	3590433799317661248	1.00000	12.13119	11.75775	15.35833	13.43304	15.40499	13.15273	11.26760	51.53650	0.00094	41.13685	50.57479	62.58321	24.40179	50.57571	80.25751	37.31629	42.19022	15.89084	78.53591	87.33134
2018-05-07 05:17:00	3590433799317661925	1.00000	11.97058	9.33674	14.53854	12.75611	14.32363	14.40462	12.61536	85.72278	0.00009	42.97232	31.85158	1.70441	59.01717	33.80563	87.42435	7.94589	61.83881	61.14872	17.19528	72.98125
2018-05-07 05:18:00	863033069630348255	1.00000	13.30356	16.40819	15.19582	11.99632	11.26963	11.54482	11.99012	29.83232	0.09782	51.37857	40.57141	81.79942	48.69196	30.50324	99.22059	36.83268	76.70600	84.37738	41.96869	39.04325
2018-05-07 05:19:00	359043379931766270	1.00000	11.93479	14.39405	13.29852	15.82150	10.47446	16.60858	13.83932	47.58138	0.01306	50.02901	69.54324	8.10761	75.70644	63.84672	2.06611	8.82944	10.85070	65.39957	69.53185	89.83677
2018-05-07 05:20:00	359043379931766866	1.00000	11.85785	12.37313	12.85803	10.77473	11.51839	13.32650	10.81340	29.93751	0.00174	46.74441	52.48547	90.41527	64.69445	38.73682	39.24763	40.87730	95.18510	49.32765	87.81222	30.99091
2018-05-07 05:21:00	3590433799317661222	1.00000	10.22191	17.18706	14.85490	12.44092	12.97713	12.59066	12.56657	61.77432	0.21314	37.46348	41.36486	54.75749	91.70873	90.40815	37.80241	6.29760	63.86699	3.38962	98.25093	8.45630
2018-05-07 05:22:00	3590433799317661149	0.00000	12.67500	11.76999	14.41978	9.69901	9.97397	15.88081	16.65422	42.76285	0.00095	57.76581	34.36042	24.70958	25.14392	9.94054	49.04740	6.69711	37.97788	64.56494	94.74480	72.27508
2018-05-07 05:23:00	8630330696303482212	1.00000	8.79798	7.66669	13.25628	13.32964	13.65849	16.75389	7.20808	94.63600	0.00002	38.98113	18.39044	70.23122	63.98200	10.86064	79.55436	6.15612	11.60337	94.84069	80.57044	7.13118
2018-05-07 05:24:00	3590433799317661842	1.00000	8.16013	9.97646	14.43266	14.46566	13.65199	15.87729	8.31567	72.88754	0.00017	67.95354	55.63461	45.49264	74.47640	86.92164	38.49594	40.33092	8.16918	63.45820	85.62280	82.81136
2018-05-07 05:25:00	8630330696303482477	1.00000	9.58158	15.51528	15.93017	16.34703	11.26747	13.71940	16.39223	66.97187	0.04006	61.81297	32.64108	12.89333	7.49590	32.83510	95.00931	59.39352	14.36647	88.34297	92.95890	24.27264
2018-05-07 05:26:00	3590433799317661446	1.00000	11.10462	9.92393	13.34259	16.29634	14.34735	15.29401	11.28785	19.35857	0.00016	38.88738	27.90164	16.45227	25.19960	45.28790	93.23234	30.00076	18.27038	85.09253	42.88337	58.24165
2018-05-07 05:27:00	863033069630348156	1.00000	8.57220	15.84077	14.02700	16.29462	13.18607	14.05584	15.94786	48.73276	0.05546	57.75734	74.79348	68.97314	19.10956	71.64399	41.38456	27.21070	80.01880	20.10346	64.52313	30.32174
2018-05-07 05:28:00	359043379931766023	0.00000	16.55829	10.80964	14.02231	10.99691	11.70045	9.61203	13.53057	61.36115	0.00037	64.10870	45.30055	97.92083	80.14736	55.49071	90.67885	8.50618	31.81934	56.05177	70.30553	5.61069
2018-05-07 05:29:00	3590433799317661545	1.00000	11.74195	18.29336	15.26823	14.41731	12.24664	12.70363	11.38768	46.52158	0.64433	51.19228	39.20872	25.32326	71.87873	55.04411	97.25396	52.16553	7.45803	94.45891	9.86658	35.70738
2018-05-07 05:30:00	8630330696303481776	1.00000	9.67082	7.61230	13.82573	13.86831	13.26578	14.25302	10.53497	51.59957	0.00002	62.07646	48.20692	60.49842	80.44951	21.17857	52.82893	73.74497	93.42777	75.86379	47.10516	23.12442
2018-05-07 05:31:00	3590433799317662246	1.00000	11.71934	12.79068	12.06195	15.45783	8.49381	16.37224	17.11920	46.97977	0.00263	45.38053	42.68549	76.20390	13.26417	11.94046	95.27597	73.83167	27.36281	91.68272	97.25884	40.51837
2018-05-07 05:32:00	8630330696303481388	0.00000	16.19441	9.58897	11.71744	8.53910	10.24166	14.83838	13.92325	40.53585	0.00012	46.66301	14.49191	5.93430	38.29878	47.91119	66.27986	90.05039	81.04126	86.84383	44.65747	86.03111
2018-05-07 05:33:00	8630330696303481123	0.00000	12.93279	9.10592	12.11879	11.96072	11.33440	13.75845	11.27696	44.10097	0.00007	53.02976	37.00104	28.95659	94.36580	12.85105	86.31512	2.79275	17.79745	4.12970	48.57765	1.96964
2018-05-07 05:34:00	8630330696303481321	1.00000	9.93224	11.23175	13.57640	16.67318	11.82898	15.79771	8.84321	67.10991	0.00055	42.35984	41.26715	40.95103	93.49761	22.36262	94.11404	86.94056	67.65677	39.25405	29.99947	43.20986
2018-05-07 05:35:00	863033069630348875	1.00000	9.72426	9.19173	12.81929	11.38875	13.89851	12.36007	11.88928	61.43845	0.00008	45.28409	41.78569	24.75907	27.61744	63.45992	51.49485	49.14118	55.02607	97.44079	10.48713	42.88379
2018-05-07 05:36:00	8630330696303482253	1.00000	10.15874	10.95427	14.15180	12.98577	12.62603	13.13520	12.41715	59.56905	0.00043	48.87604	37.75703	6.26150	3.71132	82.22332	42.25659	39.98379	89.70378	51.61322	5.07580	82.95968
2018-05-07 05:37:00	359043379931766353	0.00000	15.48113	11.15028	14.77867	11.07727	12.68662	12.89006	13.74922	60.18124	0.00052	63.44525	65.64674	74.52770	41.05297	2.01581	61.95441	49.14299	73.04573	58.90187	29.07623	95.48694
2018-05-07 05:38:00	8630330696303482444	1.00000	11.10791	4.87769	11.48286	16.15236	16.20741	14.12919	9.78071	59.29242	0.00000	44.87223	66.56656	21.80178	32.26746	35.73280	7.90316	51.17623	51.37949	98.38637	93.43654	30.47705
