,mwra
33689,1.0
26484,1.0
1220,1.0
9198,1.0
46810,1.0
44463,0.0
6011,1.0
7050,1.0
19509,0.0
36393,1.0
28282,1.0
2481,0.0
22531,0.0
42692,1.0
28563,1.0
11507,1.0
142,1.0
21450,1.0
17747,1.0
12035,1.0
3179,1.0
36997,1.0
24869,0.0
4101,1.0
31093,0.0
22169,1.0
20094,1.0
34256,1.0
43901,1.0
15314,0.0
18167,1.0
3901,1.0
22287,0.0
37238,1.0
24637,0.0
38483,0.0
23426,0.0
29509,0.0
47976,1.0
31504,0.0
24588,0.0
26482,0.0
7534,1.0
14928,1.0
14406,0.0
25985,1.0
44766,1.0
17949,0.0
13951,1.0
4363,0.0
44688,1.0
39637,0.0
14920,1.0
47381,1.0
21882,1.0
14838,1.0
19767,1.0
40228,1.0
15883,1.0
29897,1.0
14841,1.0
33733,1.0
13202,0.0
8579,1.0
20821,1.0
48394,0.0
41271,1.0
718,1.0
43508,0.0
23588,1.0
13968,0.0
31850,1.0
11533,1.0
12343,0.0
39818,1.0
20616,0.0
48370,1.0
6712,0.0
14775,0.0
35521,0.0
14377,1.0
46936,0.0
24325,1.0
4398,0.0
4659,0.0
42785,1.0
5934,0.0
5507,1.0
24379,1.0
27093,0.0
47812,1.0
44050,1.0
22879,1.0
26191,1.0
8779,1.0
2657,0.0
28358,1.0
17909,1.0
31908,1.0
35813,1.0
10042,1.0
15841,1.0
10087,0.0
11743,0.0
46567,1.0
44316,1.0
31068,1.0
8751,0.0
4051,1.0
18190,1.0
10716,1.0
9109,0.0
36697,1.0
35583,1.0
39727,1.0
38655,0.0
33429,0.0
32392,1.0
18181,0.0
19301,1.0
41186,1.0
40903,1.0
2444,1.0
16229,1.0
4794,1.0
11717,1.0
13028,0.0
29391,1.0
42521,0.0
40239,1.0
32446,1.0
38198,1.0
34356,0.0
2319,1.0
18742,1.0
29947,0.0
45073,0.0
7484,0.0
29745,0.0
34218,1.0
17000,0.0
12795,0.0
13574,0.0
42350,1.0
18356,1.0
7757,1.0
27652,1.0
15289,1.0
1547,1.0
25440,1.0
39709,0.0
18334,1.0
38849,0.0
43466,1.0
33731,1.0
18009,1.0
33730,1.0
13320,1.0
44521,0.0
24997,0.0
7603,1.0
2798,0.0
46106,1.0
46910,1.0
6124,0.0
880,0.0
42970,0.0
22434,0.0
45808,0.0
8856,0.0
16872,1.0
46647,1.0
32524,0.0
37186,0.0
2805,0.0
8356,0.0
17021,1.0
22960,1.0
5425,1.0
29628,0.0
37977,0.0
15967,1.0
22780,0.0
25140,1.0
1612,1.0
26606,0.0
18985,0.0
1706,1.0
47747,0.0
26011,0.0
11714,1.0
40521,0.0
31567,0.0
22349,0.0
21122,1.0
35881,1.0
12284,1.0
38603,1.0
7221,0.0
30952,1.0
8604,1.0
23056,0.0
18628,1.0
18357,1.0
43182,0.0
46578,1.0
23635,1.0
31530,0.0
48393,0.0
48043,1.0
38325,1.0
43611,0.0
8000,1.0
19372,0.0
10493,0.0
33514,1.0
20021,1.0
29556,0.0
18789,1.0
8371,1.0
18139,1.0
14641,1.0
576,1.0
36032,1.0
2924,1.0
45418,1.0
34323,0.0
2411,1.0
44021,1.0
32418,1.0
23968,0.0
2947,0.0
20859,1.0
5601,1.0
27489,1.0
33935,1.0
39106,1.0
5161,1.0
44551,1.0
11289,0.0
26632,0.0
25603,1.0
5599,1.0
18918,1.0
44572,1.0
44433,0.0
14275,1.0
32522,0.0
3183,1.0
35511,0.0
12438,1.0
21112,1.0
38940,1.0
17944,1.0
10535,1.0
22146,1.0
27858,1.0
15992,1.0
23700,1.0
11068,1.0
8228,1.0
10274,1.0
37587,0.0
38658,1.0
40884,1.0
3757,1.0
37368,0.0
45797,1.0
31165,1.0
8742,1.0
21634,0.0
18025,1.0
22811,1.0
30947,1.0
46915,0.0
24877,1.0
4762,1.0
45840,1.0
32791,0.0
8283,1.0
42862,1.0
22451,1.0
18571,1.0
36003,0.0
44018,1.0
19786,0.0
24698,1.0
32397,1.0
13771,1.0
41784,0.0
32540,0.0
2070,0.0
38904,1.0
15783,1.0
21155,0.0
21761,0.0
41711,0.0
11609,1.0
11387,1.0
21124,1.0
18441,1.0
9274,1.0
1691,0.0
7921,0.0
9534,0.0
29940,1.0
1693,0.0
26684,0.0
995,1.0
42075,1.0
31744,1.0
41564,0.0
46000,0.0
12369,1.0
11013,1.0
22142,0.0
18559,1.0
29949,0.0
24669,1.0
34202,0.0
31402,1.0
21750,1.0
13680,1.0
21412,1.0
30546,0.0
32437,0.0
17892,1.0
28281,1.0
21847,1.0
48294,1.0
3398,1.0
21798,1.0
29198,1.0
30557,0.0
12972,0.0
16858,0.0
32208,1.0
7007,0.0
629,1.0
24807,0.0
14344,0.0
290,1.0
20399,1.0
4211,1.0
19806,0.0
41530,1.0
1173,1.0
26522,0.0
28157,1.0
17088,0.0
11779,1.0
17119,0.0
29045,1.0
47064,1.0
45680,1.0
45512,0.0
37702,1.0
3678,1.0
3897,1.0
37569,1.0
21001,1.0
33889,0.0
25238,1.0
23349,1.0
9222,0.0
33801,1.0
4444,0.0
38344,0.0
24622,1.0
46850,1.0
44323,0.0
9423,0.0
20718,1.0
41517,0.0
2677,0.0
40193,0.0
21581,0.0
28445,0.0
30644,0.0
22311,0.0
31767,1.0
33712,0.0
31766,1.0
29459,0.0
18609,0.0
31554,1.0
36619,1.0
14108,1.0
14221,1.0
9009,0.0
8227,1.0
21856,0.0
27625,0.0
36073,1.0
38880,1.0
6606,0.0
42703,1.0
20503,1.0
14040,0.0
38512,0.0
27069,0.0
29622,1.0
14634,1.0
46155,0.0
22726,0.0
36204,0.0
17025,0.0
24172,1.0
4713,1.0
29870,1.0
8157,1.0
37908,0.0
18751,0.0
36104,1.0
15777,1.0
13792,0.0
22707,0.0
27694,0.0
43065,1.0
2538,1.0
2605,1.0
14839,1.0
30288,1.0
37181,1.0
14197,0.0
6223,1.0
19003,1.0
45342,1.0
28573,0.0
26842,1.0
35325,1.0
14133,0.0
24352,1.0
30056,0.0
32697,1.0
16534,1.0
32509,1.0
43731,1.0
42971,0.0
20983,0.0
34306,0.0
43159,0.0
11585,0.0
5379,1.0
37762,0.0
44397,0.0
6489,1.0
1471,0.0
15092,1.0
4673,1.0
12280,1.0
12740,0.0
6068,0.0
3977,1.0
478,1.0
13185,1.0
31727,0.0
33446,1.0
26203,0.0
27023,1.0
3949,1.0
18282,1.0
43315,0.0
36881,1.0
30726,0.0
25819,1.0
1259,1.0
44313,1.0
43501,0.0
4344,0.0
21860,0.0
1804,0.0
1844,0.0
46722,1.0
45504,0.0
22225,1.0
46713,1.0
24587,0.0
24844,0.0
9995,0.0
25244,1.0
6332,1.0
8589,0.0
47138,0.0
7412,1.0
40065,1.0
38345,0.0
5671,1.0
22639,0.0
36499,1.0
32589,1.0
451,0.0
483,1.0
16278,1.0
28289,1.0
41055,1.0
28566,1.0
22633,0.0
35381,1.0
24989,0.0
29979,0.0
37949,1.0
23856,0.0
29923,0.0
43818,0.0
5444,1.0
1042,0.0
48087,0.0
30452,0.0
6619,1.0
24012,0.0
14093,1.0
14613,0.0
22807,1.0
27346,1.0
31488,1.0
35138,1.0
19594,1.0
17574,0.0
21992,0.0
46449,1.0
25746,1.0
27146,1.0
27954,1.0
23815,0.0
3166,0.0
37272,1.0
15395,1.0
10623,1.0
11414,1.0
13724,1.0
16735,1.0
13974,1.0
38468,0.0
41495,1.0
46515,0.0
6713,0.0
26151,0.0
3475,0.0
45215,1.0
5953,0.0
20163,0.0
11973,0.0
29322,1.0
1380,1.0
46003,0.0
18665,1.0
42040,0.0
6087,1.0
24912,0.0
11792,0.0
27826,0.0
42033,1.0
47384,1.0
41300,1.0
29555,0.0
10039,0.0
27629,1.0
2394,0.0
37026,1.0
607,0.0
5420,1.0
20353,0.0
10898,0.0
41981,1.0
38587,0.0
17060,1.0
28298,1.0
28692,0.0
4195,0.0
40929,1.0
39166,0.0
41352,1.0
41546,1.0
27485,1.0
7429,1.0
12106,1.0
26960,1.0
11358,1.0
22985,1.0
38877,1.0
13583,0.0
34473,1.0
47093,0.0
12014,1.0
41883,1.0
17139,1.0
21265,1.0
45006,1.0
23458,1.0
4718,0.0
22342,0.0
1309,1.0
2397,0.0
3050,1.0
36031,1.0
2136,1.0
40837,1.0
9098,1.0
23029,1.0
4755,0.0
42174,1.0
11379,1.0
4365,0.0
20136,1.0
23114,1.0
45503,0.0
39755,0.0
41488,0.0
15300,1.0
3710,0.0
16902,1.0
14742,1.0
43343,1.0
42690,1.0
37015,1.0
21619,0.0
33107,0.0
39098,0.0
32534,0.0
8281,1.0
36696,0.0
23311,1.0
12978,0.0
39437,0.0
18468,1.0
35927,1.0
1399,1.0
6616,1.0
9075,1.0
6709,0.0
9307,0.0
31180,0.0
42290,1.0
7060,0.0
2430,1.0
15348,0.0
13756,0.0
47962,1.0
37907,0.0
43533,1.0
44083,1.0
13113,1.0
27735,1.0
4440,1.0
44994,1.0
10201,1.0
41062,0.0
12694,1.0
21851,1.0
46331,0.0
21678,1.0
24362,1.0
29967,0.0
31151,0.0
27999,1.0
3266,0.0
31177,1.0
16827,0.0
21429,1.0
34186,1.0
8505,0.0
18966,1.0
45397,0.0
25455,1.0
45624,1.0
25694,1.0
24759,0.0
47329,1.0
2018,0.0
45658,0.0
7042,1.0
21328,1.0
9362,0.0
43034,1.0
19917,1.0
16410,1.0
8233,1.0
31064,0.0
14583,0.0
34244,1.0
28206,1.0
37020,0.0
11229,1.0
29275,0.0
16784,1.0
11718,1.0
9900,1.0
12244,0.0
13815,1.0
9513,0.0
13736,1.0
42995,1.0
16716,0.0
24769,1.0
27088,1.0
39246,0.0
36886,1.0
42323,1.0
13953,1.0
23376,1.0
15902,0.0
26232,1.0
36186,0.0
3498,0.0
37386,1.0
17440,1.0
6377,0.0
4490,1.0
3978,1.0
34284,0.0
33704,1.0
9938,0.0
33679,0.0
10786,0.0
34692,1.0
38172,0.0
23038,1.0
7113,1.0
9809,0.0
44462,0.0
35921,0.0
2803,1.0
41454,0.0
22086,1.0
42390,1.0
18904,0.0
38366,1.0
35473,0.0
46844,0.0
26048,1.0
34380,1.0
4024,1.0
40457,1.0
41099,1.0
12762,1.0
47577,0.0
38533,1.0
21434,0.0
13354,0.0
17431,0.0
25111,0.0
22956,1.0
20068,1.0
30142,1.0
33234,1.0
38033,1.0
18712,1.0
45574,0.0
2173,0.0
19993,1.0
19411,1.0
44526,0.0
20972,1.0
10070,0.0
32038,0.0
11793,0.0
33914,1.0
2819,0.0
32138,0.0
4105,0.0
18262,1.0
24152,0.0
13735,0.0
13390,1.0
29496,0.0
41649,1.0
4964,0.0
16736,1.0
6637,0.0
14360,0.0
23774,1.0
38040,1.0
18531,1.0
25295,1.0
2006,0.0
8603,1.0
36103,1.0
32054,1.0
46786,0.0
38412,1.0
42985,1.0
2447,1.0
19687,1.0
38331,1.0
3995,0.0
1198,1.0
3473,0.0
9138,1.0
16894,0.0
583,0.0
4808,0.0
44620,1.0
29971,0.0
36553,1.0
32219,0.0
30120,0.0
22591,1.0
17414,1.0
23443,1.0
872,1.0
43362,0.0
41109,1.0
46779,1.0
40676,1.0
11263,0.0
20879,1.0
6208,0.0
47814,1.0
35044,1.0
4993,0.0
28595,0.0
47894,1.0
24390,0.0
35441,1.0
38781,0.0
47693,0.0
43722,1.0
42746,1.0
1874,1.0
8653,0.0
41826,0.0
7644,0.0
650,1.0
30395,1.0
37976,0.0
40492,1.0
42139,1.0
44033,1.0
44200,1.0
24581,0.0
7000,1.0
13589,1.0
37445,1.0
17055,0.0
21220,1.0
28713,0.0
257,0.0
3045,0.0
11994,1.0
43998,1.0
38254,1.0
39515,0.0
43796,0.0
28705,0.0
1939,0.0
4236,0.0
28698,1.0
35320,0.0
2468,0.0
43690,1.0
36810,0.0
32023,0.0
4223,0.0
43310,1.0
42482,0.0
41705,1.0
17067,1.0
19407,1.0
24431,0.0
31773,0.0
37806,0.0
5094,1.0
15986,1.0
46985,1.0
14307,1.0
29728,0.0
10631,1.0
3620,1.0
12706,0.0
41794,1.0
23020,1.0
32011,1.0
42543,0.0
30263,0.0
522,0.0
35963,0.0
19628,1.0
19640,1.0
41726,0.0
9946,0.0
25015,1.0
21166,1.0
36082,1.0
32593,1.0
30146,1.0
13199,0.0
45522,0.0
47782,1.0
48039,1.0
23413,1.0
9139,1.0
16815,1.0
45941,1.0
4037,1.0
9775,1.0
21956,0.0
47661,1.0
17195,0.0
16362,0.0
16602,0.0
13244,0.0
18084,0.0
36758,0.0
1011,0.0
33056,0.0
46674,1.0
34208,1.0
41264,0.0
13763,1.0
4065,0.0
4991,1.0
27806,0.0
26266,1.0
12095,1.0
36155,0.0
20242,0.0
17340,1.0
3157,0.0
32461,1.0
26335,0.0
11132,1.0
43283,0.0
46676,1.0
15126,1.0
35137,1.0
33408,0.0
20386,1.0
14132,1.0
7271,0.0
46591,0.0
34586,1.0
21145,1.0
29636,0.0
15117,0.0
16908,1.0
11473,0.0
37262,1.0
44711,1.0
25555,1.0
43820,0.0
35214,1.0
22374,1.0
3509,1.0
29498,0.0
18401,1.0
35860,1.0
5096,0.0
22932,1.0
33244,1.0
19794,0.0
35189,0.0
35378,1.0
30045,1.0
32654,0.0
1290,1.0
47651,0.0
2688,0.0
41659,0.0
23629,1.0
38906,1.0
11291,0.0
23910,0.0
30061,1.0
41244,1.0
44874,0.0
34819,1.0
45278,1.0
9853,1.0
29905,0.0
4186,1.0
7046,1.0
19098,0.0
4345,0.0
26381,0.0
40691,1.0
40715,0.0
21401,0.0
37800,0.0
13634,1.0
34250,0.0
6775,1.0
3518,1.0
30021,1.0
43532,0.0
39003,1.0
35913,0.0
47343,1.0
34270,1.0
4547,0.0
3677,1.0
31869,0.0
44717,1.0
43850,1.0
16010,1.0
32778,1.0
36626,0.0
14075,0.0
27919,0.0
3463,1.0
11326,0.0
14853,0.0
12549,1.0
13173,1.0
33178,0.0
43736,0.0
8121,0.0
18654,0.0
1123,1.0
46815,1.0
2904,1.0
40683,1.0
30780,1.0
29128,1.0
31200,1.0
47447,0.0
11325,0.0
4888,0.0
10203,1.0
35438,0.0
14386,0.0
35888,0.0
8516,0.0
31614,0.0
10322,1.0
39548,0.0
3864,1.0
41480,0.0
38045,0.0
8127,0.0
3079,1.0
46550,1.0
48060,1.0
11506,1.0
41104,1.0
34370,0.0
32944,1.0
23400,1.0
39358,1.0
10722,1.0
34239,0.0
42607,1.0
12281,1.0
5334,0.0
38697,0.0
11928,1.0
36603,0.0
36453,0.0
2214,1.0
28597,0.0
46903,0.0
19606,1.0
10705,0.0
2249,0.0
40548,0.0
41341,0.0
6836,1.0
8185,1.0
701,1.0
10914,1.0
21480,0.0
24541,0.0
35373,0.0
11629,1.0
13823,1.0
29229,0.0
11693,1.0
22012,1.0
16833,0.0
14531,1.0
9504,1.0
4978,1.0
48198,0.0
26816,0.0
28352,0.0
6151,1.0
5403,0.0
11199,0.0
7726,0.0
19132,1.0
19638,0.0
30732,1.0
47626,1.0
47676,0.0
24576,1.0
41897,1.0
28778,0.0
47636,0.0
19992,1.0
4624,1.0
46527,0.0
36979,0.0
45252,1.0
11679,0.0
18634,1.0
37149,0.0
1966,1.0
5621,1.0
47065,1.0
11727,1.0
25481,1.0
29408,1.0
45390,1.0
35594,0.0
45042,0.0
3062,1.0
18043,1.0
33813,1.0
6673,1.0
13387,1.0
1322,0.0
17947,0.0
789,1.0
42749,1.0
28301,0.0
46914,0.0
16461,0.0
25723,0.0
4294,1.0
3865,1.0
2061,1.0
32114,0.0
22783,0.0
1964,1.0
5402,1.0
48177,0.0
44946,1.0
4446,0.0
16664,0.0
9156,1.0
20341,0.0
15875,0.0
31439,1.0
30667,0.0
1690,0.0
24898,0.0
8862,0.0
25670,0.0
10235,1.0
2641,0.0
45373,0.0
11631,1.0
33585,0.0
2063,1.0
16550,0.0
29080,1.0
9071,1.0
21538,1.0
45392,0.0
25079,0.0
9973,0.0
37100,0.0
8999,0.0
17953,0.0
16637,0.0
14805,1.0
37156,0.0
28915,1.0
47542,1.0
12255,1.0
156,1.0
42889,0.0
13935,1.0
34281,0.0
21659,1.0
28268,1.0
38917,1.0
22476,1.0
35374,0.0
7929,1.0
2478,1.0
6639,0.0
6064,1.0
38605,1.0
44764,1.0
18611,0.0
10154,1.0
21666,1.0
25400,0.0
45370,0.0
27283,1.0
32162,1.0
48010,1.0
42088,0.0
8887,1.0
41509,1.0
41980,1.0
14046,1.0
29885,1.0
10266,1.0
42672,1.0
14053,1.0
3355,1.0
27366,0.0
1625,0.0
41067,1.0
22957,1.0
33869,1.0
30972,1.0
25478,1.0
43702,0.0
34877,0.0
12034,1.0
14730,1.0
37498,1.0
38746,0.0
40242,1.0
12456,1.0
28665,0.0
46171,0.0
12548,1.0
26005,1.0
36514,1.0
33072,1.0
43145,1.0
28397,0.0
45111,0.0
41624,1.0
44872,0.0
28187,1.0
6842,0.0
34459,1.0
18723,1.0
24913,0.0
21340,0.0
9676,1.0
33582,1.0
3015,1.0
10155,1.0
21278,1.0
35819,1.0
27969,0.0
2241,1.0
46097,0.0
45874,1.0
15326,0.0
46399,0.0
35080,0.0
31992,0.0
14151,1.0
4596,0.0
1038,1.0
4206,0.0
21532,1.0
32984,1.0
28227,1.0
18078,1.0
3562,0.0
4999,0.0
10149,1.0
26033,1.0
41802,0.0
38601,1.0
22134,0.0
44728,1.0
48128,1.0
24810,0.0
34666,1.0
4736,1.0
44771,1.0
14660,1.0
17505,0.0
33486,0.0
9185,1.0
15009,0.0
33247,1.0
39586,0.0
19777,1.0
34770,0.0
33117,1.0
27513,0.0
32025,0.0
11787,1.0
40913,1.0
7013,0.0
45174,0.0
38408,1.0
39568,0.0
28836,1.0
8011,1.0
32171,1.0
905,1.0
21862,0.0
44582,1.0
19161,0.0
43544,1.0
32908,1.0
44772,1.0
20797,0.0
4167,0.0
39631,1.0
24621,1.0
44154,1.0
24755,0.0
46838,1.0
7997,1.0
29151,0.0
3322,1.0
26065,1.0
41877,1.0
43938,1.0
28487,1.0
44490,0.0
31035,1.0
247,0.0
11188,0.0
5422,1.0
10004,0.0
39660,1.0
25386,1.0
38253,1.0
44183,0.0
9081,0.0
25023,0.0
38301,1.0
22808,1.0
7430,0.0
29215,1.0
9181,1.0
34359,1.0
8885,1.0
10023,1.0
38555,0.0
11112,1.0
41580,1.0
42118,1.0
46715,1.0
30627,1.0
32197,0.0
37581,0.0
25584,1.0
45878,1.0
6557,1.0
7068,0.0
44727,1.0
3172,0.0
33546,0.0
11361,1.0
10112,1.0
2479,1.0
3769,1.0
39324,0.0
7486,0.0
8911,1.0
47442,0.0
5979,1.0
28739,1.0
21491,0.0
46735,0.0
12657,0.0
29719,1.0
28423,1.0
30839,1.0
32987,1.0
47811,1.0
48292,1.0
10856,0.0
27038,0.0
46716,1.0
41295,1.0
13952,1.0
25554,1.0
13348,1.0
8072,0.0
25541,0.0
5496,1.0
30397,1.0
38478,0.0
1371,1.0
288,1.0
24899,0.0
3492,1.0
10185,1.0
17405,1.0
32566,1.0
832,1.0
20232,1.0
21370,1.0
42751,1.0
20394,1.0
34639,0.0
23473,0.0
29358,1.0
41262,0.0
42159,1.0
47847,0.0
43043,1.0
40389,1.0
35882,1.0
16975,1.0
4484,0.0
45396,0.0
24501,1.0
33084,1.0
35142,1.0
5699,1.0
41444,1.0
20533,0.0
4840,1.0
7129,1.0
27849,1.0
17460,1.0
20100,1.0
39002,1.0
1035,1.0
8,1.0
22583,1.0
28166,0.0
22278,1.0
29645,0.0
30647,0.0
941,1.0
21982,1.0
13692,0.0
41952,0.0
21842,1.0
35902,1.0
3522,0.0
9799,0.0
41406,0.0
38124,1.0
32382,1.0
5044,1.0
26609,0.0
41577,1.0
17035,1.0
7992,1.0
13950,1.0
44350,1.0
715,1.0
5383,1.0
8553,1.0
6790,0.0
47178,1.0
17315,1.0
18898,1.0
14544,1.0
43960,1.0
38907,0.0
45391,0.0
8255,0.0
40215,1.0
19651,1.0
10038,0.0
41990,1.0
31827,0.0
36714,1.0
32943,1.0
9393,0.0
13319,1.0
15920,0.0
9251,0.0
33151,1.0
25472,1.0
30249,1.0
7467,1.0
47718,0.0
8323,1.0
13766,1.0
18879,1.0
29448,0.0
19862,0.0
26758,0.0
20459,0.0
12749,1.0
4987,1.0
44494,0.0
7520,0.0
38150,0.0
44919,0.0
1420,0.0
34255,1.0
28046,1.0
24185,0.0
19519,0.0
45153,1.0
5431,1.0
26808,0.0
36721,1.0
47223,0.0
35446,0.0
19695,1.0
35336,0.0
38693,0.0
33067,1.0
43265,1.0
37954,1.0
47369,0.0
31088,0.0
33736,1.0
39918,0.0
4424,0.0
15560,1.0
43557,1.0
8236,1.0
1352,1.0
17822,0.0
45326,1.0
36472,1.0
28664,1.0
23460,1.0
24072,0.0
12105,1.0
27108,1.0
43208,0.0
33360,1.0
15609,1.0
44845,1.0
2218,1.0
22201,0.0
8805,0.0
27517,0.0
43655,1.0
568,0.0
34099,1.0
46137,1.0
31148,0.0
47405,1.0
28686,1.0
37965,0.0
28353,0.0
34843,0.0
17798,1.0
12166,1.0
17056,0.0
24460,1.0
37239,1.0
8992,1.0
30417,0.0
46853,1.0
8336,1.0
31627,0.0
44073,1.0
21530,1.0
48200,0.0
1050,1.0
29457,0.0
14684,0.0
16942,0.0
17614,1.0
13555,0.0
19448,0.0
16443,1.0
40852,1.0
35229,1.0
30381,0.0
29395,1.0
47751,0.0
30207,1.0
9502,1.0
46579,1.0
9655,0.0
13135,1.0
2477,1.0
41590,0.0
8338,1.0
37864,0.0
9080,0.0
13930,1.0
34013,1.0
39022,1.0
31879,1.0
41371,0.0
47265,0.0
29116,0.0
4115,1.0
6051,0.0
12142,1.0
48108,0.0
45949,1.0
29673,1.0
31789,1.0
24697,1.0
21000,1.0
13710,1.0
12206,1.0
37475,1.0
30055,1.0
23517,0.0
39840,1.0
27462,0.0
7255,0.0
820,0.0
27019,0.0
44853,1.0
32503,0.0
31117,0.0
10408,0.0
25747,1.0
33241,1.0
17751,1.0
21978,0.0
23681,1.0
46420,1.0
12077,0.0
25877,0.0
13158,1.0
9507,0.0
46103,0.0
28236,1.0
47176,1.0
38552,1.0
5251,0.0
22249,0.0
43204,0.0
32128,1.0
5720,1.0
27291,1.0
10373,1.0
25309,0.0
10328,0.0
43476,0.0
35286,1.0
39899,1.0
30488,1.0
46765,0.0
8218,1.0
33877,1.0
26923,0.0
284,1.0
5093,1.0
22921,1.0
34014,1.0
37182,1.0
39471,0.0
5917,0.0
19318,0.0
26834,1.0
37035,0.0
21571,1.0
21964,1.0
19425,0.0
13789,0.0
6498,0.0
10645,1.0
47026,1.0
42804,0.0
43177,1.0
17042,0.0
43972,1.0
656,1.0
23491,1.0
42366,0.0
32399,1.0
3413,1.0
13482,0.0
35538,1.0
37699,0.0
23571,0.0
12195,0.0
42523,1.0
14810,0.0
48379,1.0
41720,0.0
41046,1.0
12553,1.0
13485,0.0
36744,1.0
43151,1.0
230,1.0
42031,1.0
16096,1.0
2334,0.0
13607,1.0
17873,0.0
37313,1.0
22910,0.0
42644,1.0
37634,0.0
9214,1.0
34138,0.0
9558,0.0
42639,1.0
7417,1.0
29865,0.0
18749,0.0
32027,1.0
35830,0.0
43597,1.0
30071,0.0
14752,0.0
22902,0.0
33150,1.0
32447,0.0
33217,0.0
19024,0.0
15461,1.0
23628,1.0
367,1.0
30205,0.0
25229,1.0
13020,0.0
8319,1.0
18186,0.0
26628,1.0
41477,1.0
41545,1.0
456,1.0
40922,0.0
26491,1.0
35377,1.0
18189,1.0
16210,0.0
24543,0.0
29724,0.0
32656,0.0
16414,1.0
37454,1.0
13137,1.0
32859,1.0
42384,1.0
13339,0.0
18085,0.0
32367,0.0
2700,1.0
28186,1.0
38600,1.0
9112,0.0
3695,0.0
32453,1.0
4171,1.0
4687,1.0
24808,0.0
18770,0.0
27700,0.0
18355,1.0
29590,1.0
24958,0.0
1840,0.0
20162,0.0
31096,0.0
46857,0.0
10739,1.0
964,1.0
30072,0.0
13913,0.0
17869,1.0
7839,1.0
1581,0.0
40339,1.0
24792,1.0
10953,0.0
39177,1.0
32700,1.0
14272,1.0
20303,0.0
23725,0.0
2183,0.0
10319,1.0
45304,0.0
9570,1.0
36456,0.0
34896,1.0
30440,0.0
30532,0.0
25043,1.0
8029,0.0
40976,1.0
44862,0.0
33888,0.0
21487,0.0
34469,1.0
23444,1.0
6635,1.0
40971,0.0
34106,0.0
23448,0.0
40624,1.0
24499,1.0
42698,1.0
21997,1.0
10833,1.0
10205,1.0
42132,1.0
24865,0.0
4125,1.0
2788,0.0
21451,1.0
39733,1.0
40479,0.0
34706,0.0
3371,0.0
39149,1.0
42486,0.0
18204,1.0
41394,1.0
46757,1.0
45922,1.0
37049,0.0
21929,1.0
45518,0.0
23626,0.0
18855,1.0
42247,1.0
9646,1.0
3544,0.0
3347,1.0
22683,1.0
1714,0.0
28113,0.0
41129,0.0
33601,0.0
24739,1.0
34536,1.0
2583,1.0
2559,1.0
33192,1.0
24684,0.0
2684,1.0
46845,0.0
29625,1.0
26712,0.0
26765,1.0
37133,0.0
13218,1.0
34672,1.0
43822,0.0
25033,1.0
45826,1.0
44438,1.0
25591,0.0
12764,1.0
9509,0.0
37980,0.0
48149,1.0
5284,0.0
14638,1.0
32682,0.0
47126,1.0
3334,1.0
2060,1.0
25206,1.0
15276,1.0
15528,0.0
2171,0.0
41583,1.0
26476,0.0
44847,1.0
12891,0.0
5521,0.0
45879,1.0
29698,1.0
38414,0.0
14702,1.0
35210,1.0
23847,1.0
26338,0.0
41305,0.0
27221,0.0
28657,1.0
17125,0.0
21310,1.0
16487,1.0
8650,1.0
34135,0.0
34435,1.0
42789,1.0
13271,1.0
40002,1.0
18963,1.0
30019,1.0
24579,1.0
17607,1.0
44421,0.0
1642,0.0
25154,1.0
3686,1.0
291,1.0
2085,1.0
44893,1.0
27456,0.0
11747,0.0
30559,0.0
34953,1.0
41063,0.0
28269,1.0
35647,0.0
13292,1.0
27392,1.0
31873,1.0
22262,1.0
689,1.0
31580,0.0
19401,1.0
5894,1.0
34936,1.0
20488,1.0
39275,1.0
2797,0.0
12236,1.0
21466,1.0
44016,1.0
32234,1.0
4885,1.0
18933,1.0
11773,0.0
45095,0.0
5605,0.0
4286,0.0
16088,1.0
45157,0.0
45746,0.0
35974,1.0
31058,0.0
4438,0.0
36219,1.0
1827,1.0
43956,0.0
35094,1.0
1870,1.0
47855,0.0
47228,0.0
26229,1.0
33173,0.0
19960,0.0
14317,1.0
11524,1.0
12209,1.0
22712,1.0
5927,0.0
32633,0.0
43708,1.0
32514,1.0
188,1.0
41817,0.0
46448,1.0
43621,1.0
16554,0.0
32949,0.0
28659,0.0
46966,0.0
25673,0.0
47293,1.0
20846,1.0
19126,1.0
47647,0.0
29837,0.0
43426,1.0
9514,1.0
32732,0.0
28122,1.0
14257,1.0
14696,1.0
45645,1.0
39102,1.0
32973,0.0
27836,1.0
43260,0.0
32957,1.0
27238,1.0
20362,1.0
13215,1.0
25332,0.0
27229,0.0
23273,1.0
714,1.0
44863,0.0
9811,0.0
24998,0.0
22962,0.0
31247,1.0
25442,1.0
2221,1.0
6538,1.0
47066,1.0
30135,0.0
21769,0.0
30658,0.0
36502,1.0
47257,0.0
2687,0.0
8704,1.0
39722,1.0
2178,1.0
47123,1.0
20476,0.0
17083,1.0
36511,1.0
29421,1.0
47306,1.0
21936,0.0
29549,0.0
13404,0.0
27739,1.0
11891,0.0
22715,1.0
12672,0.0
47545,1.0
19417,1.0
36072,1.0
14843,1.0
37638,0.0
5589,1.0
46170,0.0
6755,0.0
6632,1.0
10933,0.0
16326,0.0
21012,1.0
11147,1.0
7106,0.0
9173,0.0
23213,0.0
31681,0.0
